,App,Category,Rating,Reviews,Size,Installs,Free,Price,Content Rating,Genres_1,Genres_2,Last Updated,Current Ver,Android Ver
5696,CY Digital Net,SHOPPING,4,3,5800000,500,TRUE,0,Everyone,Shopping,nan,2017-01-08 00:00:00,2.0.0,4.0
5697,Cymath - Math Problem Solver,FAMILY,4,10159,6400000,1000000,TRUE,0,Everyone,Education,nan,2018-04-13 00:00:00,2.17,4.1
5698,Rewards,FINANCE,3,57,4000000,5000,TRUE,0,Everyone,Finance,nan,2017-12-15 00:00:00,4.1,2.3
5699,Army of Heroes,FAMILY,4,85015,46000000,1000000,TRUE,0,Everyone 10+,Strategy,nan,2018-01-08 00:00:00,1.03.06,4.0
5700,Math Solver,FAMILY,4,2250,30000000,100000,TRUE,0,Everyone,Education,nan,2017-11-21 00:00:00,1.2,4.1
5701,Cyprus Bus Companion,MAPS_AND_NAVIGATION,3,112,1400000,10000,TRUE,0,Everyone,Maps & Navigation,nan,2013-12-26 00:00:00,1.3,2.2
5702,Cyprus Police,SOCIAL,4,226,15000000,10000,TRUE,0,Everyone 10+,Social,nan,2018-01-31 00:00:00,1.122.250.1421,2.2
5703,foody Cyprus - online ordering,SHOPPING,4,214,1800000,10000,TRUE,0,Everyone,Shopping,nan,2018-02-27 00:00:00,2.92,4.0.3
5704,Death Dragon Knights RPG,FAMILY,4,11179,19000000,1000000,TRUE,0,Teen,Role Playing,nan,2016-09-16 00:00:00,2.7,2.3
5705,Bank Of Cyprus,FINANCE,4,1514,12000000,100000,TRUE,0,Everyone,Finance,nan,2018-02-14 00:00:00,1.1,4.1
5706,Map of Cyprus offline,TRAVEL_AND_LOCAL,4,470,21000000,10000,TRUE,0,Everyone,Travel & Local,nan,2018-12-03 00:00:00,3.9,2.3
5707,McDelivery Cyprus,FOOD_AND_DRINK,3,60,25000000,10000,TRUE,0,Everyone,Food & Drink,nan,2018-05-14 00:00:00,3.1.46 (CY02),4.3
5708,CZ-USA,LIFESTYLE,4,11,3400000,1000,TRUE,0,Everyone,Lifestyle,nan,2016-01-03 00:00:00,1.0.2,4.0.3
5709,CZ File Manager,TOOLS,2,876,8700000,1000000,TRUE,0,Everyone,Tools,nan,2018-06-08 00:00:00,3.2.3,4.2
5710,Security Camera CZ,HOUSE_AND_HOME,4,137,19000000,10000,TRUE,0,Everyone,House & Home,nan,2018-07-17 00:00:00,1.1.10,4.1
5711,Šmelina .cz inzeráty inzerce,SHOPPING,3,117,9800000,10000,TRUE,0,Everyone,Shopping,nan,2018-05-13 00:00:00,1.3,4.0
5712,KFC CZ,LIFESTYLE,2,1189,18000000,100000,TRUE,0,Everyone,Lifestyle,nan,2018-06-27 00:00:00,5.1.0,4.0.3
5713,Skylink Live TV CZ,FAMILY,3,2802,15000000,100000,TRUE,0,Teen,Entertainment,nan,2018-11-07 00:00:00,5.0,4.3
5714,Mapy.cz - Cycling & Hiking offline maps,MAPS_AND_NAVIGATION,4,56409,43000000,1000000,TRUE,0,Everyone,Maps & Navigation,nan,2018-06-26 00:00:00,6.2.0,4.1
5715,Online TV CZ/SK PRO,VIDEO_PLAYERS,3,167,2000000,1000,FALSE,0.99,Everyone,Video Players & Editors,nan,2018-06-21 00:00:00,3.3.2,4.0.3
5716,Rande.cz,SOCIAL,3,398,2200000,50000,TRUE,0,Mature 17+,Social,nan,2014-03-12 00:00:00,1.0.1,2.3.3
5717,Breweries (CZ/SK),LIFESTYLE,4,1740,4400000,50000,TRUE,0,Teen,Lifestyle,nan,2017-07-27 00:00:00,3.1.0,4.1
5718,reality.cz,HOUSE_AND_HOME,4,1372,5400000,50000,TRUE,0,Everyone,House & Home,nan,2018-02-15 00:00:00,2.9.0,4.1
5719,CZ-Help,BOOKS_AND_REFERENCE,5,2,1400000,5,TRUE,0,Everyone,Books & Reference,nan,2018-07-13 00:00:00,0.1,4.4
5720,CZ-Cyberon Voice Commander,TOOLS,3,131,3300000,1000,FALSE,5.99,Everyone,Tools,nan,2017-07-03 00:00:00,3.2.17030601,2.2
5721,HTC Sense Input - CZ,TOOLS,4,87,7300000,10000,TRUE,0,Everyone,Tools,nan,2015-09-11 00:00:00,1.0.612933,5.0
5722,WebCams,WEATHER,4,3963,23000000,100000,TRUE,0,Everyone,Weather,nan,2018-07-17 00:00:00,5.2.11,4.2
5723,Wallpaper.cz,PHOTOGRAPHY,4,7,2200000,100,TRUE,0,Everyone,Photography,nan,2015-11-07 00:00:00,1.2.0,3.0
5724,CZ Kompas,TOOLS,5,2,3500000,10,TRUE,0,Everyone,Tools,nan,2018-09-07 00:00:00,1.1,4.0
5725,MYTO CZ,MAPS_AND_NAVIGATION,2,30,4800000,5000,TRUE,0,Everyone,Maps & Navigation,nan,2016-02-17 00:00:00,1.2,4.1
5726,PLAYzone.cz,FAMILY,4,14,7300000,500,TRUE,0,Everyone,Entertainment,nan,2017-07-11 00:00:00,2.1.3,4.1
5727,Tools & Mi Band,HEALTH_AND_FITNESS,4,15753,13000000,100000,FALSE,3.49,Everyone,Health & Fitness,nan,2018-07-26 00:00:00,3.7.3,4.3
5728,TeeTime.cz,SPORTS,4,1641,6200000,10000,TRUE,0,Everyone,Sports,nan,2018-02-08 00:00:00,1.18.34,4.0
5729,What is my IP address,TOOLS,4,4228,656000,500000,TRUE,0,Everyone,Tools,nan,2018-02-07 00:00:00,2.95,4.0
5730,Windguru Lite,WEATHER,4,9307,5000000,1000000,TRUE,0,Everyone,Weather,nan,2018-09-01 00:00:00,2.0.8,4.4
5731,Da Fit,SPORTS,3,1151,8300000,10000,TRUE,0,Everyone,Sports,nan,2018-07-23 00:00:00,v1.0.0-195-gb96d9f2,4.4
5732,Dan the Man: Action Platformer,GAME,4,528550,73000000,10000000,TRUE,0,Teen,Arcade,nan,2018-07-26 00:00:00,1.2.6,4.1
5733,Ghost Detector,FAMILY,3,35337,7400000,5000000,TRUE,0,Teen,Entertainment,nan,2018-05-25 00:00:00,1.7.28,4.0
5734,"Face Filter, Selfie Editor - Sweet Camera",PHOTOGRAPHY,4,142758,22000000,10000000,TRUE,0,Everyone,Photography,nan,2018-06-07 00:00:00,1.5.1,4.4
5735,Master for Minecraft(Pocket Edition)-Mod Launcher,TOOLS,4,2674051,26000000,50000000,TRUE,0,Everyone,Tools,nan,2018-06-08 00:00:00,2.1.69,4.0.3
5736,King of Math,FAMILY,4,766,14000000,10000,FALSE,2.99,Everyone,Education,Education,2018-05-22 00:00:00,1.0.11,2.2
5737,Translate: text & voice translator,TOOLS,4,122010,7300000,5000000,TRUE,0,Everyone,Tools,nan,2018-07-14 00:00:00,Translator 10.9.2,4.0.3
5738,The Zueira's Voice,TOOLS,4,136540,3100000,1000000,TRUE,0,Everyone,Tools,nan,2018-10-07 00:00:00,4.75,4.0.3
5739,Battery Calibration,TOOLS,4,134412,11000000,5000000,TRUE,0,Everyone,Tools,nan,2018-07-27 00:00:00,3.0.5,4.4
5740,Thuglife Video Maker,FAMILY,3,38824,12000000,1000000,TRUE,0,Mature 17+,Entertainment,nan,2018-01-21 00:00:00,2.4.1,5.0
5741,MadLipz,FAMILY,4,171017,13000000,10000000,TRUE,0,Teen,Entertainment,nan,2018-07-22 00:00:00,2.2.2,4.4
5742,Soccer FC,SPORTS,3,6289,33000000,1000000,TRUE,0,Everyone,Sports,nan,2016-07-21 00:00:00,1.2,2.3
5743,Geometry Dash SubZero,GAME,4,260527,49000000,10000000,TRUE,0,Everyone,Arcade,nan,2017-12-21 00:00:00,1.00,4.0
5744,Escaping the Prison,FAMILY,4,419375,31000000,10000000,TRUE,0,Everyone 10+,Casual,nan,2016-06-21 00:00:00,1.2.2,2.3
5745,Quiz TRUE or FALSE,GAME,4,2464,34000000,50000,TRUE,0,Everyone,Trivia,nan,2018-02-13 00:00:00,1.1,4.1
5746,Glam Doll Salon - Chic Fashion,FAMILY,4,93898,44000000,10000000,TRUE,0,Everyone,Casual,nan,2017-05-26 00:00:00,1.10,4.1
5747,Peppa Pig: Party Time,FAMILY,3,52,55000000,10000,FALSE,2.99,Everyone,Educational,Pretend Play,2017-08-08 00:00:00,1.2.1,2.3
5748,COOKING MAMA Let's Cook!,FAMILY,4,528917,59000000,10000000,TRUE,0,Everyone,Educational,Pretend Play,2018-07-26 00:00:00,1.38.0,4.1
5749,Knife Hit,GAME,4,462614,60000000,10000000,TRUE,0,Everyone,Arcade,nan,2018-05-22 00:00:00,1.7.2,4.0.3
5750,The Visitor,GAME,4,39895,25000000,5000000,TRUE,0,Mature 17+,Adventure,nan,2018-02-01 00:00:00,1.2.3,4.1
5751,Just Dance Now,GAME,4,794058,56000000,10000000,TRUE,0,Everyone,Music,nan,2018-12-06 00:00:00,2.3.0,4.4
5752,DB Navigator,MAPS_AND_NAVIGATION,4,119685,20000000,10000000,TRUE,0,Everyone,Maps & Navigation,nan,2018-02-07 00:00:00,18.06.p03.02,4.0.3
5753,SQLite DB Reader,TOOLS,3,301,2300000,50000,TRUE,0,Everyone,Tools,nan,2017-11-28 00:00:00,1.2.9,4.0
5754,DB Browser,TOOLS,3,236,221000,50000,TRUE,0,Everyone,Tools,nan,2011-09-20 00:00:00,1.6,2.1
5755,Sound Meter,TOOLS,4,88993,1500000,10000000,TRUE,0,Everyone,Tools,nan,2018-10-06 00:00:00,3.2.6,2.3
5756,DRAGON BALL LEGENDS,GAME,4,338742,48000000,5000000,TRUE,0,Teen,Action,nan,2018-03-08 00:00:00,1.11.0,6.0
5757,db.Mobil App,LIBRARIES_AND_DEMO,4,23,31000000,5000,TRUE,0,Everyone,Libraries & Demo,nan,2018-11-07 00:00:00,3.4.5,3.0
5758,DB Streckenagent,MAPS_AND_NAVIGATION,3,4569,7500000,500000,TRUE,0,Everyone,Maps & Navigation,nan,2017-12-22 00:00:00,2.1.10 (49),4.0
5759,dB: Sound Meter Pro,TOOLS,4,31,228000,5000,TRUE,0,Everyone,Tools,nan,2016-12-12 00:00:00,1.0,4.0.3
5760,dB Sound Level Meter,TOOLS,3,203,2300000,10000,TRUE,0,Everyone,Tools,nan,2017-03-03 00:00:00,1.08,3.0
5761,DB Sound Meter: Measure Noise Level- Decibel Meter,TOOLS,4,824,2800000,10000,TRUE,0,Everyone,Tools,nan,2017-12-13 00:00:00,1.0.1,4.1
5762,ACCDB MDB DB Manager Pro - Editor for MS Access,PRODUCTIVITY,3,19,4500000,500,FALSE,8.99,Everyone,Productivity,nan,2016-03-11 00:00:00,1.0.8,4.0
5763,Scale Models DB,TOOLS,4,9,33000000,50,FALSE,2.99,Everyone,Tools,nan,2018-03-05 00:00:00,0.6.2,4.3
5764,DB Train Simulator,FAMILY,3,6514,72000000,500000,TRUE,0,Everyone,Simulation,nan,2018-05-23 00:00:00,1.6.2,3.0
5765,DB Tools,FAMILY,4,37,3300000,1000,TRUE,0,Everyone,Education,nan,2014-06-17 00:00:00,1.9,2.2
5766,dB Meter - measure sound & noise level in Decibel,TOOLS,4,154,6600000,10000,TRUE,0,Everyone,Tools,nan,2018-07-26 00:00:00,1.1,4.4
5767,DB LINK RGB,TOOLS,2,7,5200000,500,TRUE,0,Everyone,Tools,nan,2017-06-19 00:00:00,1.0.2,4.4
5768,"10,000 Quotes DB (Premium)",BOOKS_AND_REFERENCE,4,70,3500000,500,FALSE,0.99,Everyone,Books & Reference,nan,2013-08-30 00:00:00,1.3,2.1
5769,Guide for DB Xenoverse,BOOKS_AND_REFERENCE,4,459,11000000,10000,TRUE,0,Everyone,Books & Reference,nan,2016-01-10 00:00:00,1.2,4.0
5770,DB Transport,MAPS_AND_NAVIGATION,1,179,10000000,10000,TRUE,0,Everyone,Maps & Navigation,nan,2018-03-13 00:00:00,3.05,4.1
5771,DB Stay Connected,BUSINESS,4,17,9400000,1000,TRUE,0,Everyone,Business,nan,2017-08-12 00:00:00,1.4,4.0
5772,Guide for DB Xenoverse 2,BOOKS_AND_REFERENCE,4,121,8700000,10000,TRUE,0,Everyone,Books & Reference,nan,2016-12-23 00:00:00,1.1.2,4.1
5773,DB Customer Connect,BUSINESS,4,100,6300000,10000,TRUE,0,Everyone,Business,nan,2018-07-21 00:00:00,2.0.0,4.1
5774,Patron DB,TOOLS,3,64,4099999,5000,TRUE,0,Everyone,Tools,nan,2017-01-06 00:00:00,1.24,4.4
5775,DB Event App,SOCIAL,2,37,37000000,5000,TRUE,0,Teen,Social,nan,2017-06-25 00:00:00,1.0,4.1
5776,DB HOME,LIFESTYLE,5,5,3200000,100,TRUE,0,Everyone,Lifestyle,nan,2017-08-31 00:00:00,1.0.1,4.0
5777,Bowers & Wilkins DB Subwoofers,TOOLS,3,21,11000000,10000,TRUE,0,Everyone,Tools,nan,2018-01-19 00:00:00,1.2.0.27,5.0
5778,DB Busradar NRW,MAPS_AND_NAVIGATION,3,78,3000000,10000,TRUE,0,Everyone,Maps & Navigation,nan,2017-12-04 00:00:00,1.0.2,2.2
5779,DB Pickles,BUSINESS,5,5,14000000,100,TRUE,0,Everyone,Business,nan,2018-03-20 00:00:00,2.0.2,4.1
5780,DB for Fallout Shelter,FAMILY,4,3323,47000000,100000,TRUE,0,Everyone,Simulation,nan,2018-03-29 00:00:00,1.9,4.0
5781,LC-DB,PHOTOGRAPHY,3,1,2500000,10,FALSE,3.49,Everyone,Photography,nan,2017-10-20 00:00:00,1.0,4.2
5782,dB Sound Meter,TOOLS,4,29,2300000,5000,TRUE,0,Everyone,Tools,nan,2016-04-25 00:00:00,1.2,4.0.3
5783,DB for Hustle Castle,FAMILY,4,21,49000000,1000,TRUE,0,Everyone,Role Playing,nan,2018-04-07 00:00:00,1.1,4.1
5784,DB Ultra Saiyan Battle,GAME,4,33,44000000,1000,TRUE,0,Everyone 10+,Action,nan,2018-07-25 00:00:00,1.3.7,2.3
5785,Preferences Manager and SQLite DB Viewer,TOOLS,3,13,3000000,1000,TRUE,0,Everyone,Tools,nan,2017-07-18 00:00:00,1.01,4.0
5786,SW-DB,TOOLS,4,954,7600000,10000,TRUE,0,Teen,Tools,nan,2016-11-07 00:00:00,0.4.1,4.1
5787,DC Legends: Battle for Justice,FAMILY,4,355613,59000000,10000000,TRUE,0,Teen,Role Playing,nan,2018-02-08 00:00:00,1.21.2,4.4
5788,Injustice 2,GAME,4,504765,36000000,5000000,TRUE,0,Teen,Action,nan,2018-07-30 00:00:00,2.4.1,4.4
5789,Injustice: Gods Among Us,GAME,4,2440877,32000000,10000000,TRUE,0,Teen,Action,nan,2018-06-14 00:00:00,2.21,4.0
5790,FANDOM for: DC,FAMILY,4,6715,9500000,500000,TRUE,0,Mature 17+,Entertainment,nan,2018-07-20 00:00:00,2.9.8.1,4.4
5791,DC Super Hero Girls™,FAMILY,4,43090,95000000,5000000,TRUE,0,Everyone,Action,Action & Adventure,2018-06-29 00:00:00,2.8.0,4.0
5792,Ultimate DC Challenge,GAME,4,937,35000000,10000,TRUE,0,Everyone,Trivia,nan,2017-10-19 00:00:00,2.14.5e,4.0.3
5793,LEGO® DC Mighty Micros,FAMILY,4,139545,63000000,10000000,TRUE,0,Everyone,Racing,Action & Adventure,2018-01-30 00:00:00,1.6.1326,4.1
5794,Justice League Action Run,GAME,4,22333,9700000,1000000,TRUE,0,Everyone 10+,Action,nan,2018-07-08 00:00:00,2.01,4.3
5795,Marvel and DC Wallpapers,PERSONALIZATION,4,249,91000000,10000,TRUE,0,Everyone,Personalization,nan,2018-07-07 00:00:00,4.0,4.1
5796,DC Comics Amino,SOCIAL,4,117,63000000,1000,TRUE,0,Teen,Social,nan,2018-07-13 00:00:00,1.8.19106,4.0.3
5797,Quiz DC,GAME,1,33,3100000,1000,TRUE,0,Everyone,Trivia,nan,2017-12-25 00:00:00,1.10,4.1
5798,Batman: Gotham’s Most Wanted!,FAMILY,4,16190,88000000,1000000,TRUE,0,Everyone,Action,Action & Adventure,2018-04-24 00:00:00,2.1.1,4.0
5799,"Superheroes, Marvel, DC, Comics, TV, Movies News",COMICS,5,34,12000000,5000,TRUE,0,Everyone,Comics,nan,2018-07-31 00:00:00,1.0.5,5.0
5800,MARVEL Contest of Champions,GAME,4,2468915,92000000,50000000,TRUE,0,Teen,Action,nan,2018-07-30 00:00:00,19.1.0,4.0.3
5801,DC Universe Quiz,GAME,4,11,23000000,500,TRUE,0,Everyone,Trivia,nan,2018-05-22 00:00:00,3.2.7z,4.0.3
5802,DC HSEMA,BOOKS_AND_REFERENCE,3,38,7200000,5000,TRUE,0,Everyone,Books & Reference,nan,2018-06-18 00:00:00,4.0,4.4
5803,DC Public Library,BOOKS_AND_REFERENCE,4,20,3400000,1000,TRUE,0,Everyone,Books & Reference,nan,2015-08-06 00:00:00,4.6.1,1.6
5804,MARVEL Strike Force,FAMILY,4,166312,91000000,5000000,TRUE,0,Teen,Role Playing,nan,2018-07-31 00:00:00,1.4.0,4.4
5805,Vote 4 DC,TOOLS,4,46,6100000,1000,TRUE,0,Everyone,Tools,nan,2016-09-21 00:00:00,4.0.6,4.0.3
5806,Villains vs Superheroes,FAMILY,4,128,22000000,10000,TRUE,0,Everyone,Puzzle,nan,2017-12-09 00:00:00,3.3.3z,4.0.3
5807,DC Rider,MAPS_AND_NAVIGATION,3,258,6900000,50000,TRUE,0,Everyone,Maps & Navigation,nan,2017-12-24 00:00:00,2.1,4.0
5808,Power Rangers: Legacy Wars,GAME,4,264755,91000000,10000000,TRUE,0,Teen,Action,nan,2018-07-17 00:00:00,2.2.1,4.0
5809,MARVEL Future Fight,FAMILY,4,2354042,72000000,50000000,TRUE,0,Everyone 10+,Role Playing,nan,2018-03-07 00:00:00,4.2.0,4.0.3
5810,DC Metro Transit - Free,TRAVEL_AND_LOCAL,4,6895,10000000,500000,TRUE,0,Everyone,Travel & Local,nan,2018-05-15 00:00:00,5.11.3.1,4.1
5811,DC N COMPANY ENTERTAINMENT RADIO!,FAMILY,5,22,2200000,100,TRUE,0,Mature 17+,Entertainment,nan,2017-02-11 00:00:00,1.4,4.4
5812,Results for DC Lottery,FAMILY,4,160,8500000,5000,TRUE,0,Everyone,Entertainment,nan,2017-11-03 00:00:00,5.1,4.1
5813,FOX 5 DC,NEWS_AND_MAGAZINES,4,1440,12000000,100000,TRUE,0,Everyone,News & Magazines,nan,2018-03-29 00:00:00,1.3.35.0,4.0
5814,Driver Permit Test Prep DC DMV Driver's License Ed,FAMILY,4,78,11000000,5000,TRUE,0,Everyone,Education,nan,2017-12-10 00:00:00,2.9.0,4.1
5815,DC-014,PHOTOGRAPHY,5,3,16000000,500,TRUE,0,Everyone,Photography,nan,2018-06-14 00:00:00,1.0.3,4.1
5816,DC Metro,MAPS_AND_NAVIGATION,3,59,1300000,10000,TRUE,0,Everyone,Maps & Navigation,nan,2015-01-26 00:00:00,1.0,1.5
5817,DC Trails-Hop On Hop Off Tours,TRAVEL_AND_LOCAL,3,16,18000000,5000,TRUE,0,Everyone,Travel & Local,nan,2018-01-08 00:00:00,1.4.9,4.0.3
5818,DC Metro Transit,TRAVEL_AND_LOCAL,4,339,10000000,5000,FALSE,2.99,Everyone,Travel & Local,nan,2018-05-13 00:00:00,5.11.3,4.1
5819,AC DC Power Monitor,LIFESTYLE,5,1,1200000,10,FALSE,3.04,Everyone,Lifestyle,nan,2016-05-29 00:00:00,1.2,2.3
5820,McClatchy DC Bureau,NEWS_AND_MAGAZINES,4,80,8700000,5000,TRUE,0,Everyone 10+,News & Magazines,nan,2018-06-18 00:00:00,6.0.1,4.4W
5821,AutoScout24 - used car finder,AUTO_AND_VEHICLES,4,186648,42000000,10000000,TRUE,0,Everyone,Auto & Vehicles,nan,2018-02-08 00:00:00,9.3.52,4.2
5822,Your Freedom VPN Client,COMMUNICATION,4,74497,5300000,5000000,TRUE,0,Everyone,Communication,nan,2018-05-19 00:00:00,20180518-01,4.0
5823,Speed Camera Radar,MAPS_AND_NAVIGATION,4,54034,5800000,5000000,TRUE,0,Teen,Maps & Navigation,nan,2018-05-30 00:00:00,2.1.15,4.0
5824,WDAMAGE: Car Crash Engine,GAME,3,47386,96000000,1000000,TRUE,0,Everyone,Racing,nan,2018-06-06 00:00:00,31,4.2
5825,Babbel – Learn Languages,FAMILY,4,267787,21000000,10000000,TRUE,0,Everyone,Education,nan,2018-07-30 00:00:00,20.7.2,4.4
5826,APUS File Manager (Explorer),TOOLS,4,498894,10000000,50000000,TRUE,0,Everyone,Tools,nan,2018-02-08 00:00:00,2.8.9.1004,4.0.3
5827,Offroad Police Car DE,FAMILY,4,9149,80000000,1000000,TRUE,0,Everyone,Simulation,nan,2017-03-15 00:00:00,1.3,2.3.3
5828,Easy Language Translator,TOOLS,4,191621,6100000,10000000,TRUE,0,Everyone,Tools,nan,2018-05-29 00:00:00,1.43,4.0
5829,Word Search multilingual,GAME,4,32849,1500000,1000000,TRUE,0,Everyone,Word,nan,2015-09-30 00:00:00,2.2.13,2.3
5830,Love Collage - Photo Editor,PHOTOGRAPHY,4,251686,31000000,10000000,TRUE,0,Everyone,Photography,nan,2017-07-28 00:00:00,2.3.8.6,4.1
5831,Heavy Bus Simulator,FAMILY,4,252006,26000000,5000000,TRUE,0,Everyone,Simulation,nan,2018-03-15 00:00:00,1.084,2.3
5832,"CallApp: Caller ID, Blocker & Phone Call Recorder",COMMUNICATION,4,483782,20000000,10000000,TRUE,0,Everyone,Communication,nan,2018-07-29 00:00:00,1.286,4.1
5833,Love Fonts for FlipFont,PERSONALIZATION,3,28694,2900000,1000000,TRUE,0,Everyone,Personalization,nan,2018-01-14 00:00:00,1.4.6,4.0.3
5834,Racing in Car 2,GAME,4,234589,38000000,50000000,TRUE,0,Everyone,Racing,nan,2016-11-22 00:00:00,1.0,2.3.3
5835,Escape the Prison Room,FAMILY,3,113183,36000000,5000000,TRUE,0,Everyone,Puzzle,nan,2017-12-15 00:00:00,10.6,4.1
5836,Bike Racing 3D,GAME,4,951435,14000000,50000000,TRUE,0,Everyone,Racing,nan,2018-01-17 00:00:00,2.2,2.1
5837,Satellite Director,TOOLS,4,45610,176000,10000000,TRUE,0,Everyone,Tools,nan,2018-02-01 00:00:00,1.56,1.6
5838,Truck Driver Cargo,GAME,4,257531,44000000,10000000,TRUE,0,Everyone 10+,Racing,nan,2018-01-18 00:00:00,7,4.1
5839,Anime Love Story Games: ✨Shadowtime✨,FAMILY,4,198480,82000000,5000000,TRUE,0,Everyone,Simulation,nan,2018-03-08 00:00:00,20.0,4.1
5840,Checkers,GAME,4,375996,3300000,10000000,TRUE,0,Everyone,Board,nan,2018-06-08 00:00:00,1.48.0,4.1
5841,Scratch Logo Quiz. Challenging brain puzzle,GAME,3,152102,18000000,10000000,TRUE,0,Teen,Trivia,nan,2018-06-30 00:00:00,4.16,4.1
5842,Myth Defense 2: DF,FAMILY,4,17108,8300000,100000,TRUE,0,Everyone,Strategy,nan,2016-06-23 00:00:00,1.3.9,2.3.3
5843,Myth Defense 2: DF Platinum,FAMILY,4,1764,8300000,10000,FALSE,3.99,Everyone 10+,Strategy,nan,2016-06-22 00:00:00,1.3.8,2.3.3
5844,DF@realtime,BUSINESS,4,24,8000000,1000,TRUE,0,Everyone,Business,nan,2017-10-26 00:00:00,6.0.8.2.GM,3.2
5845,DF Night Selfies,PHOTOGRAPHY,4,194,1500000,10000,TRUE,0,Everyone,Photography,nan,2018-02-15 00:00:00,1.6.0,4.0
5846,DF Coaching,SPORTS,4,1,3600000,100,TRUE,0,Everyone,Sports,nan,2018-05-24 00:00:00,1.0.1,4.1
5847,Digital Falak,TOOLS,4,3408,15000000,50000,TRUE,0,Everyone,Tools,nan,2018-05-30 00:00:00,2.1.1,4.1
5848,The Divine Feminine App: the DF App,LIFESTYLE,5,8,6700000,1000,TRUE,0,Everyone,Lifestyle,nan,2016-05-16 00:00:00,0.0.4,4.1
5849,DF Glue Board,PARENTING,5,1,27000000,10,TRUE,0,Everyone,Parenting,nan,2018-01-19 00:00:00,Glueboardv.6,4.2
5850,DF-Server Mobile,PRODUCTIVITY,4,17,76000000,100,TRUE,0,Everyone,Productivity,nan,2016-07-06 00:00:00,1.0.0,4.4
5851,Red Transporte DF,MAPS_AND_NAVIGATION,4,11100,15000000,500000,TRUE,0,Everyone,Maps & Navigation,nan,2018-04-28 00:00:00,2.10.0 Summer,4.0.3
5852,Periscope - Live Video,SOCIAL,4,479939,15000000,10000000,TRUE,0,Mature 17+,Social,nan,2018-09-07 00:00:00,1.23.3.0,4.4
5853,Droidbug BusyBox Advance PRO,TOOLS,4,2,3300000,100,FALSE,3.99,Everyone,Tools,nan,2018-07-19 00:00:00,1.4,4.0.3
5854,PDF Reader – PDF Editor 2018,TOOLS,4,1648,36000000,500000,TRUE,0,Everyone,Tools,nan,2018-07-31 00:00:00,9.5.8,4.1
5855,Fix Error Google Playstore,BOOKS_AND_REFERENCE,4,18,5700000,1000,TRUE,0,Everyone,Books & Reference,nan,2017-07-22 00:00:00,1.0,4.0
5856,DG Coupon,SHOPPING,3,668,1100000,100000,TRUE,0,Everyone,Shopping,nan,2018-07-16 00:00:00,20.0,4.0
5857,Penny Finder,SHOPPING,4,470,4099999,10000,FALSE,2.99,Everyone,Shopping,nan,2018-07-17 00:00:00,1.3.7,4.1
5858,DG - Digital Coupons - Free Coupon and Discount,SHOPPING,3,38,1100000,10000,TRUE,0,Everyone,Shopping,nan,2018-01-07 00:00:00,20.0,4.0
5859,DG Surveyor,BUSINESS,3,5,6800000,50,FALSE,8.99,Everyone,Business,nan,2018-04-30 00:00:00,6.00,4.0.3
5860,DG Smart life,TOOLS,2,14,28000000,1000,TRUE,0,Everyone,Tools,nan,2017-07-09 00:00:00,1.0.5,4.1
5861,Krazy Coupon Lady,SHOPPING,4,10318,32000000,1000000,TRUE,0,Everyone,Shopping,nan,2018-06-19 00:00:00,2.1.8,4.4
5862,DG UPnP Player Free,VIDEO_PLAYERS,3,39,12000000,10000,TRUE,0,Everyone,Video Players & Editors,nan,2016-03-18 00:00:00,2.0,4.0.3
5863,Penny Puss,TOOLS,3,19,22000000,1000,FALSE,4.99,Everyone,Tools,nan,2016-09-07 00:00:00,1.911.1944.4606,4.0
5864,DG Mobile,GAME,4,59,1400000,1000,TRUE,0,Everyone,Board,nan,2017-08-04 00:00:00,0.1.10.0,2.3
5865,Go Go Coupons - Free Coupon and Discount,SHOPPING,3,4,1200000,1000,TRUE,0,Everyone,Shopping,nan,2018-01-07 00:00:00,10.0,4.0
5866,DJ Electro Mix Pad,FAMILY,3,53301,7600000,10000000,TRUE,0,Everyone,Entertainment,nan,2017-06-16 00:00:00,1.6.0,4.0.3
5867,DG Screen Recorder,VIDEO_PLAYERS,3,12,2900000,500,TRUE,0,Everyone,Video Players & Editors,nan,2015-10-20 00:00:00,1.7,5.0
5868,DG Video Editor,VIDEO_PLAYERS,4,486,2500000,10000,TRUE,0,Everyone,Video Players & Editors,nan,2016-06-09 00:00:00,1.0.3,4.4
5869,The DG Buddy,BUSINESS,3,3,11000000,10,FALSE,2.49,Everyone,Business,nan,2014-06-30 00:00:00,v3,2.2
5870,Roland DG Mobile Panel,TOOLS,2,27,34000000,1000,TRUE,0,Everyone,Tools,nan,2018-02-20 00:00:00,1.42,4.4
5871,Destroy Gunners Σ,GAME,4,10786,21000000,1000000,TRUE,0,Everyone,Arcade,nan,2017-01-14 00:00:00,1.02,4.0.3
5872,DG-App,TOOLS,5,1,4500000,500,TRUE,0,Everyone,Tools,nan,2017-11-29 00:00:00,1.0.16,4.1
5873,Can I pack that? - DG App,TRAVEL_AND_LOCAL,3,58,22000000,10000,TRUE,0,Everyone,Travel & Local,nan,2016-10-28 00:00:00,2.0.1,4.0.3
5874,DG Phone Call Task Switcher,PRODUCTIVITY,4,43,34000,1000,TRUE,0,Everyone,Productivity,nan,2015-09-06 00:00:00,2.04,4.0
